CityPart,Area,Rooms,Bedrooms,Floor,MaxFloor,LastFloor,Status,Condition,Electrical Points,Heating,Natural Gas,Bed,Stove (Gas/Electric),Table,Refrigerator,Chairs,Oven,Air Conditioner,Washing Machine,Sofa,Dishwasher,PRICE (GEL)
Vedzisshi,67,3,2,6,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,364091
Vedzisshi,80,6,3,8,8,1,Old Constructed,Old Renovated,2,Gas Heater,1,1,1,0,1,1,1,1,0,1,1,285296
Vedzisshi,82,3,2,1,6,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,0,1,260570
Vedzisshi,53,2,1,6,6,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,266276
Vedzisshi,81,3,2,4,10,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,404848
Saburtaloze,60,3,2,7,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,358657
Vedzisshi,100,3,2,3,7,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,0,1,1,0,1,1,407565
Did Dighomshi,212,5,3,5,5,1,Newly Constructed,Green Frame,2,,1,0,0,0,0,0,0,0,0,0,0,421151
Veraze,78,3,1,1,11,0,Newly Constructed,Old Renovated,1,Central Heating,0,1,1,1,1,0,1,1,0,1,1,369526
Did Dighomshi,196,3,2,18,18,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,1,1,1,0,0,0,1,1,456473
Krtsanisshi,74,3,2,11,23,0,Newly Constructed,Green Frame,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,244539
Saburtaloze,68,2,1,13,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,326052
Didubeshi,70,4,3,1,9,0,Old Constructed,Old Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,230954
Vakeshi,106,3,2,4,22,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,1,1,1,1,1,0,0,1,1,950985
Gldanshi,100,3,2,3,10,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,263559
Chughuretshi,75,4,3,2,2,1,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,217368
Chughuretshi,31,1,1,1,3,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,141289
Chughuretshi,47,3,2,2,2,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,1,0,0,0,0,0,1,0,208945
Chughuretshi,50,2,1,4,9,0,Old Constructed,,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,203783
Saburtaloze,118,3,2,5,16,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,692861
Saburtaloze,84,3,2,12,18,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,0,1,1,0,1,1,402131
Chughuretshi,100,4,2,1,2,0,Old Constructed,Newly Renovated,1,Gas Heater,1,1,1,0,1,1,1,1,0,1,1,258125
Saburtaloze,68,2,1,9,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,1,1,0,1,1,0,1,0,326052
Chughuretshi,40,2,1,1,6,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,163026
Chughuretshi,76,4,2,2,3,0,Newly Constructed,,,,0,0,0,0,0,0,0,0,0,0,0,309749
Chughuretshi,38,2,1,3,3,1,Old Constructed,Newly Renovated,1,Electric Heater,1,1,1,0,1,1,1,1,0,1,1,176612
Chughuretshi,33,1,1,1,1,1,Old Constructed,Old Renovated,1,Gas Heater,1,1,1,0,0,1,1,1,0,0,1,149441
Nadzaladevshi,53,2,1,5,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,216281
Chughuretshi,50,2,1,1,3,0,Old Constructed,Newly Renovated,1,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,236388
Saburtaloze,500,8,7,26,31,0,Newly Constructed,White Frame,3,,0,0,0,0,0,0,0,0,0,0,0,3287691
Did Dighomshi,49.66,2,1,9,12,0,Under Construction,Black Frame,,,0,0,0,0,0,0,0,0,0,0,0,97816
Nutsubidzis Ferdobze,55,2,1,7,18,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,239105
Varketilshi,39.9,2,1,8,8,1,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,163026
Saburtaloze,60,2,1,4,12,0,Newly Constructed,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,239105
Saburtaloze,165,4,3,21,24,0,Newly Constructed,Newly Renovated,3,Central Heating,1,1,1,1,1,1,1,1,1,1,1,1249866
Chughuretshi,23,1,1,1,2,0,Old Constructed,Old Renovated,1,Gas Heater,0,0,0,0,0,0,0,0,0,0,0,103250
Isanshi,316,5,3,10,11,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,1,1,1,1548747
Saburtaloze,58,2,1,13,28,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,434736
Ortachalashi,80,3,2,13,15,0,Newly Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,402131
Dighmis Masivshi,105,2,1,10,16,0,Old Constructed,Newly Renovated,,Central Heating,1,0,0,0,0,0,0,0,0,0,0,445061
Avlabarshi,48.2,2,1,2,8,0,Newly Constructed,White Frame,,Central Heating,0,0,0,0,0,0,0,0,0,0,0,326052
Did Dighomshi,88.74,3,2,2,13,0,Under Construction,Black Frame,1,,0,0,0,0,0,0,0,0,0,0,0,176014
Saburtaloze,37,2,1,7,8,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,176612
Saburtaloze,60.1,2,1,26,38,0,Newly Constructed,White Frame,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,258125
Gldanshi,78,3,2,12,12,1,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,0,1,0,1,1,264917
Saburtaloze,182,5,3,3,10,0,Newly Constructed,Old Renovated,2,,1,0,0,0,0,0,0,0,0,0,0,812413
Vakeshi,210,3,2,16,24,0,Newly Constructed,,2,,0,0,0,0,0,0,0,0,0,0,0,1929141
Saburtaloze,98,3,2,16,27,0,Newly Constructed,Newly Renovated,2,Central Heating,0,0,1,1,1,1,0,0,1,1,0,673841
San. Zonashi,84,3,2,7,14,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,1,0,0,0,0,0,0,0,279861
Saburtaloze,64.17,3,2,6,9,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,1,1,0,0,0,0,0,0,0,298881
Bagebshi,52.8,2,1,6,8,0,Under Construction,Green Frame,1,,1,0,0,0,0,0,0,0,0,0,0,251060
Didubeshi,133,4,3,4,12,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,0,1,1,570591
Mukhianshi,70,3,2,3,10,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,263559
Did Dighomshi,85,3,2,7,9,0,Old Constructed,Needs Renovation,1,Gas Heater,1,0,1,0,1,1,0,0,0,1,0,230954
Mtatsmindaze,42,2,1,2,3,0,Old Constructed,Old Renovated,1,,1,0,0,0,0,0,0,0,0,0,0,100000
Vakeshi,93.5,2,,3,12,0,Newly Constructed,,,,0,0,0,0,0,0,0,0,0,0,0,815130
Did Dighomshi,67,3,2,6,16,0,Under Construction,Ongoing Renovation,1,,0,0,0,0,0,0,0,0,0,0,0,195631
Saburtaloze,63,3,,8,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,273884
Saburtaloze,130,5,3,3,9,0,Newly Constructed,White Frame,2,Central Heating,0,0,0,0,0,0,0,0,0,0,0,635801
Saburtaloze,139.1,4,3,4,6,0,Newly Constructed,White Frame,2,,0,0,0,0,0,0,0,0,0,0,0,755897
Mtatsmindaze,25,2,1,2,3,0,Old Constructed,Newly Renovated,1,Electric Heater,1,1,1,1,1,0,1,1,0,1,1,152158
Sololakshi,113,3,2,2,2,1,Old Constructed,Needs Renovation,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,597762
Did Dighomshi,42,2,1,9,9,1,Newly Constructed,Newly Renovated,,,0,0,0,0,0,0,0,0,0,0,0,154875
Gldanshi,73,3,,3,9,0,Old Constructed,Newly Renovated,1,Gas Heater,1,1,1,0,1,0,1,1,0,1,1,225519
Ortachalashi,64.5,2,1,5,10,0,Newly Constructed,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,230954
Veraze,83,3,,7,7,1,Newly Constructed,Newly Renovated,2,Central Heating,1,0,1,1,1,1,1,0,0,1,1,513532
Vazisubanshi,90,3,2,4,9,0,Old Constructed,Newly Renovated,1,Gas Heater,1,0,0,0,1,1,1,0,0,0,0,230954
Did Dighomshi,75,3,2,9,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,264374
Ortachalashi,67,3,2,3,8,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,320618
Saburtaloze,264,5,4,12,13,0,Newly Constructed,Newly Renovated,3,Central Heating,1,1,1,1,1,0,1,1,1,1,1,787959
Isanshi,72,2,1,3,19,0,Newly Constructed,Newly Renovated,2,,1,0,1,0,0,0,0,0,0,1,0,421151
Nadzaladevshi,80,3,2,3,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,0,0,1,1,1,1,0,0,1,412999
Dighmis Masivshi,95.08,4,3,2,10,0,Newly Constructed,Black Frame,2,Gas Heater,0,0,0,0,0,0,0,0,0,0,0,301598
Ortachalashi,55,2,1,6,15,0,Under Construction,Green Frame,1,Central + Underfloor Heating,1,0,0,0,0,0,0,0,0,0,0,201745
Vakeshi,96,3,2,6,12,0,Newly Constructed,White Frame,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,1016195
Gldanshi,109,4,3,8,9,0,Old Constructed,Newly Renovated,,Central Heating,0,0,0,0,0,0,0,0,0,0,0,358657
Mukhianshi,81.5,3,2,2,16,0,Under Construction,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,241822
Saburtaloze,55,2,1,6,8,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,336920
Varketilshi,55,2,1,5,9,0,Old Constructed,Old Renovated,1,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,154875
Saburtaloze,55,2,1,6,8,0,Newly Constructed,Newly Renovated,1,,1,1,1,0,1,1,1,1,0,1,1,336920
Vakeshi,65,2,1,1,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,1,1,1,0,0,1,1,1,543420
Nutsubidzis Ferdobze,58,2,1,11,13,0,Newly Constructed,,1,,1,1,1,0,1,1,1,1,0,1,1,296164
Nutsubidzis Ferdobze,58,2,1,11,13,0,Newly Constructed,,1,,1,1,1,0,1,1,1,1,0,1,1,296164
Vakeshi,143,4,3,17,20,0,Newly Constructed,Newly Renovated,2,Central Heating,0,0,0,0,0,0,0,0,0,0,0,1222695
Mukhianshi,67,3,2,2,8,0,Newly Constructed,,1,,1,0,0,0,0,0,0,0,0,0,0,201065
Saburtaloze,150,4,3,13,14,0,Newly Constructed,Newly Renovated,2,Central Heating,0,1,1,1,1,1,1,1,0,1,1,624933
Varketilshi,80,3,2,3,12,0,Newly Constructed,,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,271710
Chughuretshi,57,2,1,2,2,1,Old Constructed,Old Renovated,1,Gas Heater,0,0,0,0,0,0,0,0,0,0,0,149441
Temkaze,41,3,2,6,8,0,Old Constructed,Old Renovated,1,Gas Heater,0,0,0,0,0,0,0,0,0,0,0,133138
Vakeshi,152,3,2,10,10,1,Newly Constructed,Black Frame,1,,1,0,0,0,0,0,0,0,0,0,0,937400
Saburtaloze,151,4,3,12,14,0,Under Construction,White Frame,2,Central Heating,0,0,0,0,0,0,0,0,0,0,0,502664
Dighmis Masivshi,84,3,2,1,8,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,249973
San. Zonashi,170,8,,8,8,1,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,331486
Bagebshi,153,4,2,3,9,0,Old Constructed,Old Renovated,1,Electric Heater,1,0,0,0,0,0,0,0,0,0,0,393980
Vazisubanshi,65,3,2,8,8,1,Old Constructed,,1,,0,0,0,0,0,0,0,0,0,0,0,196990
Veraze,390,6,4,11,11,1,Newly Constructed,Newly Renovated,3,Central Heating,1,0,1,1,1,1,0,0,1,1,0,2037825
Sololakshi,145,3,3,2,4,0,Old Constructed,Old Renovated,1,Gas Heater,1,1,1,0,1,0,1,1,0,1,0,432019
Did Dighomshi,130,4,3,4,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,0,1,1,0,1,1,407565
Ortachalashi,110,3,2,11,11,1,Newly Constructed,,2,,0,0,0,0,0,0,0,0,0,0,0,459190
Avlabarshi,65,2,1,5,6,0,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,475493
Saburtaloze,78,3,2,3,9,0,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,407293
Saburtaloze,89,3,2,7,19,0,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,502392
Mtatsmindaze,148,4,3,3,7,0,Newly Constructed,Newly Renovated,2,,0,0,0,0,0,0,0,0,0,0,0,1154768
Veraze,113,2,1,10,11,0,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,638519
Ortachalashi,65,3,2,8,10,0,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,923814
Saburtaloze,81,3,2,6,19,0,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,488806
Lisze,327,4,3,2,6,0,Newly Constructed,Newly Renovated,3,Central Heating,1,1,1,1,1,1,1,1,1,1,1,1766115
Vakeshi,70,2,2,2,9,0,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,461635
Vakeshi,50,2,1,3,5,0,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,0,1,1,1,1,339638
Isanshi,73,3,2,8,9,0,Newly Constructed,Newly Renovated,1,Central Heating,0,0,0,0,0,0,0,0,0,0,0,374960
Varketilshi,42,2,1,3,4,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,0,0,0,0,0,0,1,1,135312
Ortachalashi,50.5,2,1,10,10,1,Newly Constructed,,,Central Heating,0,0,0,0,0,0,0,0,0,0,0,150935
Saburtaloze,93,3,2,9,18,0,Under Construction,White Frame,,,1,0,0,0,0,0,0,0,0,0,0,353223
Lisze,220,7,4,1,4,0,Newly Constructed,White Frame,3,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,869472
Saburtaloze,95,3,2,5,8,0,Old Constructed,Old Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,353223
Saburtaloze,56,2,1,11,15,0,Newly Constructed,Newly Renovated,1,,1,1,1,1,1,1,1,1,0,1,1,285296
Saburtaloze,166,4,3,16,17,0,Newly Constructed,Newly Renovated,3,,1,1,1,1,1,1,1,1,0,1,1,597762
Did Dighomshi,93.29,3,2,12,13,0,Under Construction,Black Frame,2,,1,0,0,0,0,0,0,0,0,0,0,185039
Saburtaloze,76.5,3,2,7,8,0,Old Constructed,Old Renovated,1,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,268993
Did Dighomshi,54.3,2,1,5,16,0,Newly Constructed,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,127704
Did Dighomshi,46.7,2,1,2,6,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,1,1,1,0,0,0,1,1,160309
Veraze,192,5,3,6,7,0,Newly Constructed,Newly Renovated,3,Central Heating,1,0,1,1,1,1,0,0,1,0,0,1385721
Saburtaloze,111,3,2,5,10,0,Newly Constructed,Newly Renovated,,,0,0,0,0,0,0,0,0,0,0,0,451039
Saburtaloze,105,4,2,2,9,0,Old Constructed,,1,,1,1,1,1,0,0,1,1,0,1,1,358657
Did Dighomshi,160,4,2,1,9,0,Old Constructed,Newly Renovated,2,Central Heating,1,1,1,0,1,1,1,1,0,1,1,233671
Saburtaloze,177,5,4,19,22,0,Newly Constructed,Newly Renovated,3,Central Heating,1,0,0,0,0,0,0,0,0,0,0,1290623
Vakeshi,55,3,2,6,8,0,Newly Constructed,Newly Renovated,1,,0,0,0,0,0,0,0,0,0,0,0,2445
Saburtaloze,60,2,1,9,12,0,Newly Constructed,,1,,1,0,0,0,0,0,0,0,0,0,0,279861
Krtsanisshi,92.25,3,2,10,17,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,426585
Veraze,85,3,1,8,9,0,Newly Constructed,Newly Renovated,,,0,0,0,0,0,0,0,0,0,0,0,706446
Ortachalashi,24.6,1,1,15,18,0,Newly Constructed,Green Frame,,,0,0,0,0,0,0,0,0,0,0,0,89664
Mukhianshi,75,3,2,5,16,0,Old Constructed,Newly Renovated,1,,1,0,0,0,0,0,0,0,0,0,0,222802
Krtsanisshi,92.25,3,2,10,17,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,426585
Mukhianshi,60,3,2,7,9,0,Old Constructed,,1,Gas Heater,1,1,1,0,1,1,1,1,0,1,1,190197
Saburtaloze,135,4,3,12,20,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,1,1,1,815130
Saburtaloze,137,3,2,11,15,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,638519
Did Dighomshi,85,3,2,8,13,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,249973
Veraze,94,3,2,4,5,0,Old Constructed,Newly Renovated,2,Central Heating,1,0,1,1,1,1,0,0,0,0,0,733617
Bagebshi,78.5,3,2,3,11,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,415716
Nadzaladevshi,56.6,2,1,11,11,1,Newly Constructed,Green Frame,,,0,0,0,0,0,0,0,0,0,0,0,217368
Sololakshi,128,4,3,2,2,1,Old Constructed,White Frame,2,Central Heating,0,0,0,0,0,0,0,0,0,0,0,489078
Vakeshi,87,3,2,5,6,0,Old Constructed,Old Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,570591
Saburtaloze,145,5,3,9,9,1,Old Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,461907
Saburtaloze,103.6,3,,20,28,0,Under Construction,White Frame,2,,0,0,0,0,0,0,0,0,0,0,0,394088
Saburtaloze,60,2,1,15,18,0,Newly Constructed,Newly Renovated,1,,1,0,0,0,0,0,0,0,0,0,0,353223
Saburtaloze,166,4,3,5,9,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,1,1,1,0,0,0,0,1,676558
Didubeshi,61.67,2,1,18,29,0,Under Construction,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,122270
Didubeshi,59.7,2,1,7,11,0,Newly Constructed,Ongoing Renovation,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,217368
Saburtaloze,63,2,1,3,11,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,366809
Chughuretshi,185,5,4,2,4,0,Old Constructed,Newly Renovated,3,Central Heating,1,1,1,1,1,1,1,1,1,1,1,611348
Vakeshi,103,4,3,3,9,0,Old Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,1,1,1,774374
Did Dighomshi,34,2,1,1,4,0,Newly Constructed,Newly Renovated,,,0,0,0,0,0,0,0,0,0,0,0,122270
Saburtaloze,25,2,1,1,1,1,Old Constructed,Newly Renovated,1,Electric Heater,0,1,1,1,1,0,0,1,0,1,1,122270
Saburtaloze,75,2,1,3,5,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,372243
Vakeshi,150,4,3,1,8,0,Old Constructed,Newly Renovated,3,Central Heating,1,0,0,1,1,1,0,0,0,0,0,543420
Didubeshi,220,6,4,5,5,1,Old Constructed,Old Renovated,2,,1,0,0,0,0,0,0,0,0,0,0,489078
Did Dighomshi,81.5,3,2,8,8,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,1,1,1,1,1,1,1,0,340
Did Dighomshi,81.5,3,2,8,8,1,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,1,1,1,1,1,1,1,0,340
Chughuretshi,180,6,4,2,2,1,Old Constructed,Old Renovated,3,Central Heating,1,0,0,0,0,0,0,0,0,0,0,597762
Did Dighomshi,57,3,2,4,13,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,182046
Saburtaloze,63,2,1,5,8,0,Old Constructed,Old Renovated,1,Gas Heater,1,0,0,0,0,0,0,0,0,0,0,298881
Saburtaloze,102,3,2,13,14,0,Newly Constructed,,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,489078
Vashlijvarshi,75,3,2,5,8,0,Old Constructed,Newly Renovated,1,,1,0,0,0,1,0,0,0,0,0,0,230954
Lisze,54,2,1,2,5,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,271438
Saburtaloze,73,3,2,11,24,0,Newly Constructed,Newly Renovated,1,,1,1,1,0,1,0,1,1,0,1,1,353223
Saburtaloze,43,2,1,13,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,285296
Vazisubanshi,66.2,3,2,13,15,0,Under Construction,White Frame,1,,0,0,0,0,0,0,0,0,0,0,0,190197
Saburtaloze,112,3,2,20,23,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,1,1,1,912946
Lisze,88,3,2,1,6,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,366809
Vedzisshi,36,2,1,1,36,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,163026
Did Dighomshi,63.2,2,1,7,11,0,Under Construction,White Frame,1,,1,0,0,0,0,0,0,0,0,0,0,206065
Did Dighomshi,88.9,4,3,7,11,0,Under Construction,,1,,1,0,0,0,0,0,0,0,0,0,0,265705
Saburtaloze,55,2,1,11,16,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,1,1,1,353223
Ortachalashi,136.5,4,3,10,10,1,Newly Constructed,,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,407973
Vakeshi,92,3,2,8,11,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,0,1,1,652104
Nadzaladevshi,102,3,2,5,12,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,440170
Chughuretshi,54,3,2,2,2,1,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,190197
Dighmis Masivshi,91,4,3,11,19,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,298881
Vakeshi,65,2,1,7,10,0,Newly Constructed,,1,,0,0,0,0,0,0,0,0,0,0,0,441529
Dighmis Masivshi,57,2,1,4,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,222802
Didubeshi,74,4,3,2,8,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,304315
Dighmis Masivshi,35,2,1,1,5,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,160309
Dighmis Masivshi,66,2,1,7,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,0,1,1,1,1,0,1,1,203783
Didubeshi,74,4,3,6,9,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,266276
Dighmis Masivshi,38,2,1,1,5,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,171177
Saburtaloze,85,3,1,7,9,0,Old Constructed,Needs Renovation,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,312467
Saburtaloze,55,2,1,8,21,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,350506
Saburtaloze,50,2,1,4,6,0,Old Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,0,1,1,350506
Saburtaloze,56,2,1,3,12,0,Old Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,0,1,1,0,1,1,249973
Saburtaloze,85,4,2,2,10,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,434736
Saburtaloze,127,3,2,29,29,1,Newly Constructed,Green Frame,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,931694
Saburtaloze,55,2,1,9,14,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,0,1,1,1,1,1,0,0,1,347789
Saburtaloze,125,5,3,5,8,0,Old Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,543420
Saburtaloze,200,5,5,14,14,1,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,1222695
Saburtaloze,107,3,2,4,7,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,1,1,0,1,0,0,0,1,0,489078
Saburtaloze,65,2,1,1,9,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,285296
Saburtaloze,56,2,1,1,7,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,235029
Saburtaloze,90,3,2,5,11,0,Newly Constructed,Newly Renovated,1,Central Heating,1,1,1,1,1,1,1,1,0,1,1,513532
Gldanshi,110,4,3,5,9,0,Old Constructed,Old Renovated,2,Gas Heater,1,1,1,1,1,0,0,1,0,1,1,288013
Bagebshi,56,2,1,3,10,0,Under Construction,Green Frame,1,,0,0,0,0,0,0,0,0,0,0,0,182589
Saburtaloze,81,3,2,8,12,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,434736
Saburtaloze,61,3,2,2,11,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,366809
Saburtaloze,120,4,3,8,11,0,Newly Constructed,Newly Renovated,2,Central Heating,1,1,1,1,1,1,1,1,1,1,1,611348
Saburtaloze,130,3,2,4,15,0,Newly Constructed,Newly Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,529835
Saburtaloze,125,3,2,3,19,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,0,0,0,0,0,0,0,0,0,557006
Ortachalashi,31,1,1,1,4,0,Old Constructed,Old Renovated,,,1,0,0,0,0,0,0,0,0,0,0,84230
Avlabarshi,125,3,2,2,4,0,Old Constructed,Old Renovated,1,Central Heating,1,0,0,0,0,0,0,0,0,0,0,516249
Saburtaloze,133,4,3,21,28,0,Newly Constructed,Newly Renovated,2,Central Heating,1,0,1,1,1,0,0,0,1,1,0,1192535
